0,0,0,0,0,0,0,0,0,0
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
0.0024299999999999994,0.0081,0.026999999999999996,0.09,0.3,1.0,0.3,0.09,0.026999999999999996,0.0081
